Студент: Дмитрий         | Зачетка: 49498 | Балл: 29
Студент: Иван            | Зачетка: 35587 | Балл: 57
Студент: Алексей         | Зачетка: 81730 | Балл: 45
Студент: Алексей         | Зачетка: 78105 | Балл: 31
Студент: Мария           | Зачетка: 71149 | Балл: 9
Студент: Мария           | Зачетка: 92533 | Балл: 45
Студент: Елена           | Зачетка: 57485 | Балл: 26
Студент: Анна            | Зачетка: 34257 | Балл: 74
Студент: Иван            | Зачетка: 68973 | Балл: 55
Студент: Алексей         | Зачетка: 89361 | Балл: 97
Студент: Алексей         | Зачетка: 45356 | Балл: 29
Студент: Анна            | Зачетка: 36953 | Балл: 29
Студент: Иван            | Зачетка: 96795 | Балл: 92
Студент: Дмитрий         | Зачетка: 95611 | Балл: 62
Студент: Елена           | Зачетка: 12735 | Балл: 55
Студент: Анна            | Зачетка: 98420 | Балл: 32
Студент: Елена           | Зачетка: 67173 | Балл: 21
Студент: Иван            | Зачетка: 44519 | Балл: 5
Студент: Иван            | Зачетка: 12834 | Балл: 56
Студент: Елена           | Зачетка: 28271 | Балл: 72
Студент: Иван            | Зачетка: 65687 | Балл: 50
Студент: Елена           | Зачетка: 39348 | Балл: 96
Студент: Алексей         | Зачетка: 99115 | Балл: 47
Студент: Анна            | Зачетка: 85972 | Балл: 49
Студент: Иван            | Зачетка: 49275 | Балл: 95
Студент: Дмитрий         | Зачетка: 93321 | Балл: 10
Студент: Иван            | Зачетка: 96774 | Балл: 98
Студент: Иван            | Зачетка: 77073 | Балл: 6
Студент: Алексей         | Зачетка: 44325 | Балл: 16
Студент: Иван            | Зачетка: 56195 | Балл: 53
Студент: Анна            | Зачетка: 23111 | Балл: 91
Студент: Анна            | Зачетка: 96606 | Балл: 73
Студент: Иван            | Зачетка: 81426 | Балл: 31
Студент: Дмитрий         | Зачетка: 98280 | Балл: 65
Студент: Мария           | Зачетка: 38148 | Балл: 23
Студент: Анна            | Зачетка: 39620 | Балл: 98
Студент: Дмитрий         | Зачетка: 45942 | Балл: 13
Студент: Иван            | Зачетка: 76797 | Балл: 34
Студент: Мария           | Зачетка: 52724 | Балл: 14
Студент: Иван            | Зачетка: 15665 | Балл: 11
Студент: Иван            | Зачетка: 96904 | Балл: 74
Студент: Дмитрий         | Зачетка: 56571 | Балл: 34
Студент: Анна            | Зачетка: 50432 | Балл: 47
Студент: Мария           | Зачетка: 61329 | Балл: 99
Студент: Дмитрий         | Зачетка: 42132 | Балл: 36
Студент: Мария           | Зачетка: 51560 | Балл: 55
Студент: Елена           | Зачетка: 52429 | Балл: 30
Студент: Иван            | Зачетка: 88735 | Балл: 67
Студент: Мария           | Зачетка: 42660 | Балл: 14
Студент: Елена           | Зачетка: 16714 | Балл: 34
Студент: Дмитрий         | Зачетка: 84891 | Балл: 59
Студент: Мария           | Зачетка: 45057 | Балл: 100
Студент: Мария           | Зачетка: 44642 | Балл: 85
Студент: Мария           | Зачетка: 99853 | Балл: 22
Студент: Иван            | Зачетка: 49093 | Балл: 32
Студент: Алексей         | Зачетка: 94554 | Балл: 32
Студент: Елена           | Зачетка: 63221 | Балл: 80
Студент: Мария           | Зачетка: 73597 | Балл: 89
Студент: Дмитрий         | Зачетка: 64781 | Балл: 65
Студент: Дмитрий         | Зачетка: 23505 | Балл: 39
Студент: Дмитрий         | Зачетка: 68591 | Балл: 60
Студент: Алексей         | Зачетка: 30055 | Балл: 76
Студент: Мария           | Зачетка: 35275 | Балл: 90
Студент: Мария           | Зачетка: 11432 | Балл: 72
Студент: Иван            | Зачетка: 44168 | Балл: 18
Студент: Иван            | Зачетка: 59026 | Балл: 34
Студент: Елена           | Зачетка: 46586 | Балл: 70
Студент: Анна            | Зачетка: 16927 | Балл: 97
Студент: Иван            | Зачетка: 50994 | Балл: 70
Студент: Дмитрий         | Зачетка: 31107 | Балл: 14
Студент: Мария           | Зачетка: 64039 | Балл: 57
Студент: Дмитрий         | Зачетка: 64783 | Балл: 61
Студент: Анна            | Зачетка: 51890 | Балл: 61
Студент: Елена           | Зачетка: 74469 | Балл: 98
Студент: Алексей         | Зачетка: 85471 | Балл: 33
Студент: Мария           | Зачетка: 73468 | Балл: 6
Студент: Дмитрий         | Зачетка: 82974 | Балл: 18
Студент: Иван            | Зачетка: 88494 | Балл: 88
Студент: Алексей         | Зачетка: 86621 | Балл: 46
Студент: Иван            | Зачетка: 81834 | Балл: 6
Студент: Мария           | Зачетка: 35872 | Балл: 66
Студент: Мария           | Зачетка: 55142 | Балл: 41
Студент: Дмитрий         | Зачетка: 32725 | Балл: 46
Студент: Дмитрий         | Зачетка: 18953 | Балл: 6
Студент: Мария           | Зачетка: 17342 | Балл: 77
Студент: Анна            | Зачетка: 15643 | Балл: 40
Студент: Елена           | Зачетка: 75464 | Балл: 27
